,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome
866,1400000US17031806801,17031806801,"Census Tract 8068.01, Cook County, Illinois","Census Tract 8068.01, Cook County, Illinois",1584,135,,37674.0
867,1400000US17031806802,17031806802,"Census Tract 8068.02, Cook County, Illinois","Census Tract 8068.02, Cook County, Illinois",1518,269,,40000.0
868,1400000US17031806900,17031806900,"Census Tract 8069, Cook County, Illinois","Census Tract 8069, Cook County, Illinois",2265,133,,43173.0
869,1400000US17031807000,17031807000,"Census Tract 8070, Cook County, Illinois","Census Tract 8070, Cook County, Illinois",2986,258,56.1,28418.0
870,1400000US17031807100,17031807100,"Census Tract 8071, Cook County, Illinois","Census Tract 8071, Cook County, Illinois",1741,139,,58594.0
871,1400000US17031807200,17031807200,"Census Tract 8072, Cook County, Illinois","Census Tract 8072, Cook County, Illinois",2649,288,49.3,42389.0
872,1400000US17031807300,17031807300,"Census Tract 8073, Cook County, Illinois","Census Tract 8073, Cook County, Illinois",3980,425,,35534.0
873,1400000US17031807400,17031807400,"Census Tract 8074, Cook County, Illinois","Census Tract 8074, Cook County, Illinois",3041,318,,31399.0
874,1400000US17031807500,17031807500,"Census Tract 8075, Cook County, Illinois","Census Tract 8075, Cook County, Illinois",1691,178,,51221.0
875,1400000US17031807600,17031807600,"Census Tract 8076, Cook County, Illinois","Census Tract 8076, Cook County, Illinois",2983,266,,36942.0
876,1400000US17031807700,17031807700,"Census Tract 8077, Cook County, Illinois","Census Tract 8077, Cook County, Illinois",2370,140,,37861.0
877,1400000US17031807800,17031807800,"Census Tract 8078, Cook County, Illinois","Census Tract 8078, Cook County, Illinois",1341,106,64.0,50472.0
878,1400000US17031807900,17031807900,"Census Tract 8079, Cook County, Illinois","Census Tract 8079, Cook County, Illinois",1762,58,,55595.0
879,1400000US17031808001,17031808001,"Census Tract 8080.01, Cook County, Illinois","Census Tract 8080.01, Cook County, Illinois",1501,104,,58850.0
880,1400000US17031808002,17031808002,"Census Tract 8080.02, Cook County, Illinois","Census Tract 8080.02, Cook County, Illinois",1940,58,,43654.0
881,1400000US17031808100,17031808100,"Census Tract 8081, Cook County, Illinois","Census Tract 8081, Cook County, Illinois",1168,63,,49030.0
882,1400000US17031808200,17031808200,"Census Tract 8082, Cook County, Illinois","Census Tract 8082, Cook County, Illinois",2720,91,,36793.0
883,1400000US17031808301,17031808301,"Census Tract 8083.01, Cook County, Illinois","Census Tract 8083.01, Cook County, Illinois",2587,184,,46385.0
884,1400000US17031808302,17031808302,"Census Tract 8083.02, Cook County, Illinois","Census Tract 8083.02, Cook County, Illinois",1825,116,,47532.0
885,1400000US17031808400,17031808400,"Census Tract 8084, Cook County, Illinois","Census Tract 8084, Cook County, Illinois",2144,151,38.0,42005.0
886,1400000US17031808500,17031808500,"Census Tract 8085, Cook County, Illinois","Census Tract 8085, Cook County, Illinois",2002,53,,42162.0
887,1400000US17031808600,17031808600,"Census Tract 8086, Cook County, Illinois","Census Tract 8086, Cook County, Illinois",936,197,,76739.0
888,1400000US17031808702,17031808702,"Census Tract 8087.02, Cook County, Illinois","Census Tract 8087.02, Cook County, Illinois",1788,297,37.5,4345.0
889,1400000US17031808800,17031808800,"Census Tract 8088, Cook County, Illinois","Census Tract 8088, Cook County, Illinois",1820,505,,60189.0
890,1400000US17031808900,17031808900,"Census Tract 8089, Cook County, Illinois","Census Tract 8089, Cook County, Illinois",1869,416,,97782.0
891,1400000US17031809000,17031809000,"Census Tract 8090, Cook County, Illinois","Census Tract 8090, Cook County, Illinois",1734,265,,74167.0
892,1400000US17031809100,17031809100,"Census Tract 8091, Cook County, Illinois","Census Tract 8091, Cook County, Illinois",1679,340,,76705.0
893,1400000US17031809200,17031809200,"Census Tract 8092, Cook County, Illinois","Census Tract 8092, Cook County, Illinois",2030,256,,32459.0
894,1400000US17031809300,17031809300,"Census Tract 8093, Cook County, Illinois","Census Tract 8093, Cook County, Illinois",1592,254,,42250.0
895,1400000US17031809400,17031809400,"Census Tract 8094, Cook County, Illinois","Census Tract 8094, Cook County, Illinois",2095,698,,36083.0
896,1400000US17031809500,17031809500,"Census Tract 8095, Cook County, Illinois","Census Tract 8095, Cook County, Illinois",2074,471,47.4,48493.0
897,1400000US17031809600,17031809600,"Census Tract 8096, Cook County, Illinois","Census Tract 8096, Cook County, Illinois",1514,212,,40759.0
898,1400000US17031809700,17031809700,"Census Tract 8097, Cook County, Illinois","Census Tract 8097, Cook County, Illinois",1937,238,46.3,38438.0
899,1400000US17031809800,17031809800,"Census Tract 8098, Cook County, Illinois","Census Tract 8098, Cook County, Illinois",1331,328,,50729.0
900,1400000US17031809900,17031809900,"Census Tract 8099, Cook County, Illinois","Census Tract 8099, Cook County, Illinois",1698,382,,92907.0
901,1400000US17031810000,17031810000,"Census Tract 8100, Cook County, Illinois","Census Tract 8100, Cook County, Illinois",3131,856,,60985.0
902,1400000US17031810100,17031810100,"Census Tract 8101, Cook County, Illinois","Census Tract 8101, Cook County, Illinois",2500,786,,46295.0
903,1400000US17031810200,17031810200,"Census Tract 8102, Cook County, Illinois","Census Tract 8102, Cook County, Illinois",3322,1095,,34314.0
904,1400000US17031810301,17031810301,"Census Tract 8103.01, Cook County, Illinois","Census Tract 8103.01, Cook County, Illinois",1849,233,,45083.0
905,1400000US17031810302,17031810302,"Census Tract 8103.02, Cook County, Illinois","Census Tract 8103.02, Cook County, Illinois",1611,237,44.5,42970.0
906,1400000US17031810400,17031810400,"Census Tract 8104, Cook County, Illinois","Census Tract 8104, Cook County, Illinois",2576,342,,62415.0
907,1400000US17031810501,17031810501,"Census Tract 8105.01, Cook County, Illinois","Census Tract 8105.01, Cook County, Illinois",2354,110,,44231.0
908,1400000US17031810502,17031810502,"Census Tract 8105.02, Cook County, Illinois","Census Tract 8105.02, Cook County, Illinois",2293,232,,36719.0
909,1400000US17031810600,17031810600,"Census Tract 8106, Cook County, Illinois","Census Tract 8106, Cook County, Illinois",2304,227,,40122.0
910,1400000US17031810701,17031810701,"Census Tract 8107.01, Cook County, Illinois","Census Tract 8107.01, Cook County, Illinois",2219,198,,32479.0
911,1400000US17031810702,17031810702,"Census Tract 8107.02, Cook County, Illinois","Census Tract 8107.02, Cook County, Illinois",1964,214,,29119.0
912,1400000US17031810800,17031810800,"Census Tract 8108, Cook County, Illinois","Census Tract 8108, Cook County, Illinois",2812,192,,36235.0
913,1400000US17031810900,17031810900,"Census Tract 8109, Cook County, Illinois","Census Tract 8109, Cook County, Illinois",3005,262,,34737.0
914,1400000US17031811000,17031811000,"Census Tract 8110, Cook County, Illinois","Census Tract 8110, Cook County, Illinois",1935,234,,52656.0
915,1400000US17031811100,17031811100,"Census Tract 8111, Cook County, Illinois","Census Tract 8111, Cook County, Illinois",3254,183,,27605.0
916,1400000US17031811200,17031811200,"Census Tract 8112, Cook County, Illinois","Census Tract 8112, Cook County, Illinois",2587,61,,39858.0
917,1400000US17031811301,17031811301,"Census Tract 8113.01, Cook County, Illinois","Census Tract 8113.01, Cook County, Illinois",2051,104,,35924.0
918,1400000US17031811302,17031811302,"Census Tract 8113.02, Cook County, Illinois","Census Tract 8113.02, Cook County, Illinois",1188,100,,29500.0
919,1400000US17031811401,17031811401,"Census Tract 8114.01, Cook County, Illinois","Census Tract 8114.01, Cook County, Illinois",2449,131,,37782.0
920,1400000US17031811402,17031811402,"Census Tract 8114.02, Cook County, Illinois","Census Tract 8114.02, Cook County, Illinois",2574,140,,35488.0
921,1400000US17031811500,17031811500,"Census Tract 8115, Cook County, Illinois","Census Tract 8115, Cook County, Illinois",3087,162,,35644.0
922,1400000US17031811600,17031811600,"Census Tract 8116, Cook County, Illinois","Census Tract 8116, Cook County, Illinois",3232,213,,35500.0
923,1400000US17031811701,17031811701,"Census Tract 8117.01, Cook County, Illinois","Census Tract 8117.01, Cook County, Illinois",1878,117,,28200.0
924,1400000US17031811702,17031811702,"Census Tract 8117.02, Cook County, Illinois","Census Tract 8117.02, Cook County, Illinois",2397,37,,31986.0
925,1400000US17031811800,17031811800,"Census Tract 8118, Cook County, Illinois","Census Tract 8118, Cook County, Illinois",2401,46,,35728.0
926,1400000US17031811900,17031811900,"Census Tract 8119, Cook County, Illinois","Census Tract 8119, Cook County, Illinois",2722,419,47.3,54393.0
927,1400000US17031812000,17031812000,"Census Tract 8120, Cook County, Illinois","Census Tract 8120, Cook County, Illinois",2535,661,,75977.0
928,1400000US17031812100,17031812100,"Census Tract 8121, Cook County, Illinois","Census Tract 8121, Cook County, Illinois",2259,541,,63373.0
929,1400000US17031812200,17031812200,"Census Tract 8122, Cook County, Illinois","Census Tract 8122, Cook County, Illinois",1821,444,,95329.0
930,1400000US17031812301,17031812301,"Census Tract 8123.01, Cook County, Illinois","Census Tract 8123.01, Cook County, Illinois",2359,581,42.8,67783.0
931,1400000US17031812302,17031812302,"Census Tract 8123.02, Cook County, Illinois","Census Tract 8123.02, Cook County, Illinois",1322,414,,68636.0
932,1400000US17031812400,17031812400,"Census Tract 8124, Cook County, Illinois","Census Tract 8124, Cook County, Illinois",1674,350,,79942.0
933,1400000US17031812500,17031812500,"Census Tract 8125, Cook County, Illinois","Census Tract 8125, Cook County, Illinois",1527,340,,49432.0
934,1400000US17031812600,17031812600,"Census Tract 8126, Cook County, Illinois","Census Tract 8126, Cook County, Illinois",1781,472,,50779.0
935,1400000US17031812700,17031812700,"Census Tract 8127, Cook County, Illinois","Census Tract 8127, Cook County, Illinois",1812,390,,50996.0
936,1400000US17031812801,17031812801,"Census Tract 8128.01, Cook County, Illinois","Census Tract 8128.01, Cook County, Illinois",1735,560,49.8,60602.0
937,1400000US17031812802,17031812802,"Census Tract 8128.02, Cook County, Illinois","Census Tract 8128.02, Cook County, Illinois",1549,481,,51292.0
938,1400000US17031812900,17031812900,"Census Tract 8129, Cook County, Illinois","Census Tract 8129, Cook County, Illinois",2294,644,,64397.0
939,1400000US17031813000,17031813000,"Census Tract 8130, Cook County, Illinois","Census Tract 8130, Cook County, Illinois",1989,456,,55536.0
940,1400000US17031813100,17031813100,"Census Tract 8131, Cook County, Illinois","Census Tract 8131, Cook County, Illinois",2367,606,,58454.0
941,1400000US17031813200,17031813200,"Census Tract 8132, Cook County, Illinois","Census Tract 8132, Cook County, Illinois",2344,692,,56736.0
942,1400000US17031813301,17031813301,"Census Tract 8133.01, Cook County, Illinois","Census Tract 8133.01, Cook County, Illinois",1386,174,,26964.0
943,1400000US17031813302,17031813302,"Census Tract 8133.02, Cook County, Illinois","Census Tract 8133.02, Cook County, Illinois",1636,255,,26053.0
944,1400000US17031813400,17031813400,"Census Tract 8134, Cook County, Illinois","Census Tract 8134, Cook County, Illinois",3223,290,,25973.0
945,1400000US17031813500,17031813500,"Census Tract 8135, Cook County, Illinois","Census Tract 8135, Cook County, Illinois",3176,267,,26583.0
946,1400000US17031813600,17031813600,"Census Tract 8136, Cook County, Illinois","Census Tract 8136, Cook County, Illinois",2477,198,,26512.0
947,1400000US17031813701,17031813701,"Census Tract 8137.01, Cook County, Illinois","Census Tract 8137.01, Cook County, Illinois",1587,354,,22191.0
948,1400000US17031813702,17031813702,"Census Tract 8137.02, Cook County, Illinois","Census Tract 8137.02, Cook County, Illinois",1549,416,,25796.0
949,1400000US17031813801,17031813801,"Census Tract 8138.01, Cook County, Illinois","Census Tract 8138.01, Cook County, Illinois",1416,188,42.3,23786.0
950,1400000US17031813802,17031813802,"Census Tract 8138.02, Cook County, Illinois","Census Tract 8138.02, Cook County, Illinois",2260,186,39.3,25396.0
951,1400000US17031813900,17031813900,"Census Tract 8139, Cook County, Illinois","Census Tract 8139, Cook County, Illinois",3029,353,47.5,23791.0
952,1400000US17031814000,17031814000,"Census Tract 8140, Cook County, Illinois","Census Tract 8140, Cook County, Illinois",2215,262,,27139.0
953,1400000US17031814100,17031814100,"Census Tract 8141, Cook County, Illinois","Census Tract 8141, Cook County, Illinois",1902,257,,23043.0
954,1400000US17031814200,17031814200,"Census Tract 8142, Cook County, Illinois","Census Tract 8142, Cook County, Illinois",2887,393,,24050.0
955,1400000US17031814300,17031814300,"Census Tract 8143, Cook County, Illinois","Census Tract 8143, Cook County, Illinois",1828,140,,22322.0
956,1400000US17031814400,17031814400,"Census Tract 8144, Cook County, Illinois","Census Tract 8144, Cook County, Illinois",3161,123,,28455.0
957,1400000US17031814500,17031814500,"Census Tract 8145, Cook County, Illinois","Census Tract 8145, Cook County, Illinois",2540,127,,32464.0
958,1400000US17031814600,17031814600,"Census Tract 8146, Cook County, Illinois","Census Tract 8146, Cook County, Illinois",2516,310,,31687.0
959,1400000US17031814700,17031814700,"Census Tract 8147, Cook County, Illinois","Census Tract 8147, Cook County, Illinois",2768,397,58.5,28684.0
960,1400000US17031814800,17031814800,"Census Tract 8148, Cook County, Illinois","Census Tract 8148, Cook County, Illinois",2884,157,,35561.0
961,1400000US17031814900,17031814900,"Census Tract 8149, Cook County, Illinois","Census Tract 8149, Cook County, Illinois",3137,549,,27822.0
962,1400000US17031815000,17031815000,"Census Tract 8150, Cook County, Illinois","Census Tract 8150, Cook County, Illinois",2080,284,,26068.0
963,1400000US17031815100,17031815100,"Census Tract 8151, Cook County, Illinois","Census Tract 8151, Cook County, Illinois",2091,122,,31679.0
964,1400000US17031815200,17031815200,"Census Tract 8152, Cook County, Illinois","Census Tract 8152, Cook County, Illinois",3038,365,,31293.0
965,1400000US17031815300,17031815300,"Census Tract 8153, Cook County, Illinois","Census Tract 8153, Cook County, Illinois",1711,226,,37786.0
966,1400000US17031815400,17031815400,"Census Tract 8154, Cook County, Illinois","Census Tract 8154, Cook County, Illinois",2698,473,,41834.0
967,1400000US17031815500,17031815500,"Census Tract 8155, Cook County, Illinois","Census Tract 8155, Cook County, Illinois",3996,233,48.3,31176.0
968,1400000US17031815600,17031815600,"Census Tract 8156, Cook County, Illinois","Census Tract 8156, Cook County, Illinois",2423,77,,40248.0
969,1400000US17031815701,17031815701,"Census Tract 8157.01, Cook County, Illinois","Census Tract 8157.01, Cook County, Illinois",1794,258,,56900.0
970,1400000US17031815702,17031815702,"Census Tract 8157.02, Cook County, Illinois","Census Tract 8157.02, Cook County, Illinois",2567,576,,48125.0
971,1400000US17031815800,17031815800,"Census Tract 8158, Cook County, Illinois","Census Tract 8158, Cook County, Illinois",660,42,,56016.0
972,1400000US17031815900,17031815900,"Census Tract 8159, Cook County, Illinois","Census Tract 8159, Cook County, Illinois",2872,686,,43642.0
973,1400000US17031816000,17031816000,"Census Tract 8160, Cook County, Illinois","Census Tract 8160, Cook County, Illinois",2022,311,,42477.0
974,1400000US17031816100,17031816100,"Census Tract 8161, Cook County, Illinois","Census Tract 8161, Cook County, Illinois",2868,649,44.4,48420.0
975,1400000US17031816200,17031816200,"Census Tract 8162, Cook County, Illinois","Census Tract 8162, Cook County, Illinois",1638,94,,34667.0
976,1400000US17031816300,17031816300,"Census Tract 8163, Cook County, Illinois","Census Tract 8163, Cook County, Illinois",2615,113,,30853.0
